# gapseq version: 2.0.0
# Transporter sequence DB md5sum: b99a77e (2026-05-26)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P0A9S7|3.A.1.4.1	25.6	1.04e-19	80.1	89	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	230	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P0A9S7|3.A.1.4.1	25.6	1.04e-19	80.1	89	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	230	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P22731|3.A.1.4.1	26.7	8.42e-18	74.3	95.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	1	227	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P22731|3.A.1.4.1	26.7	8.42e-18	74.3	95.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	1	227	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P22731|3.A.1.4.1	26.7	8.42e-18	74.3	95.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	1	227	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P22731|3.A.1.4.1	26.7	8.42e-18	74.3	95.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	1	227	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P22731|3.A.1.4.1	26.7	8.42e-18	74.3	95.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	1	227	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P22731|3.A.1.4.1	21.6	4.88e-09	48.5	94.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	235	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P22731|3.A.1.4.1	21.6	4.88e-09	48.5	94.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	235	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P22731|3.A.1.4.1	21.6	4.88e-09	48.5	94.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	235	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P22731|3.A.1.4.1	21.6	4.88e-09	48.5	94.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	235	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P22731|3.A.1.4.1	21.6	4.88e-09	48.5	94.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	235	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P0A9S7|3.A.1.4.1	18.9	3.49e-08	46.2	84.7	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	17	228	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P0A9S7|3.A.1.4.1	18.9	3.49e-08	46.2	84.7	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	17	228	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P0A9S7|3.A.1.4.1	18.9	3.49e-08	46.2	84.7	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	17	228	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P0A9S7|3.A.1.4.1	18.9	3.49e-08	46.2	84.7	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	17	228	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P0A9S7|3.A.1.4.1	18.9	3.49e-08	46.2	84.7	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	17	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	25.3	2.08e-20	82	89.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	217	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	25.3	2.08e-20	82	89.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	217	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	25.3	2.08e-20	82	89.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	217	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	25.3	2.08e-20	82	89.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	217	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	25.3	2.08e-20	82	89.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	217	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	25.3	2.08e-20	82	89.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	217	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH7|3.A.1.4.10	27.1	2.29e-15	67.4	88.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH7|3.A.1.4.10	27.1	2.29e-15	67.4	88.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH7|3.A.1.4.10	27.1	2.29e-15	67.4	88.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH7|3.A.1.4.10	27.1	2.29e-15	67.4	88.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH7|3.A.1.4.10	27.1	2.29e-15	67.4	88.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH7|3.A.1.4.10	27.1	2.29e-15	67.4	88.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	23.1	1.37e-11	56.2	91.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	23.1	1.37e-11	56.2	91.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	23.1	1.37e-11	56.2	91.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	23.1	1.37e-11	56.2	91.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	23.1	1.37e-11	56.2	91.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	23.1	1.37e-11	56.2	91.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	228	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH7|3.A.1.4.10	24.7	8.81e-09	47.8	91.1	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	228	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH7|3.A.1.4.10	24.7	8.81e-09	47.8	91.1	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	228	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH7|3.A.1.4.10	24.7	8.81e-09	47.8	91.1	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	228	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH7|3.A.1.4.10	24.7	8.81e-09	47.8	91.1	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	228	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH7|3.A.1.4.10	24.7	8.81e-09	47.8	91.1	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	228	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH7|3.A.1.4.10	24.7	8.81e-09	47.8	91.1	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	228	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	methionine	L-Methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|AKM83893|3.A.1.4.14	27.2	1.95e-18	76.3	88.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	229	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|AKM83893|3.A.1.4.14	27.2	1.95e-18	76.3	88.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	229	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|AKM83893|3.A.1.4.14	27.2	1.95e-18	76.3	88.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	229	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|AKM83893|3.A.1.4.14	27.2	1.95e-18	76.3	88.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	229	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	methionine	L-Methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|AKM83893|3.A.1.4.14	26.9	3.51e-12	57.8	91.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	234	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|AKM83893|3.A.1.4.14	26.9	3.51e-12	57.8	91.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	234	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|AKM83893|3.A.1.4.14	26.9	3.51e-12	57.8	91.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	234	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|AKM83893|3.A.1.4.14	26.9	3.51e-12	57.8	91.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	234	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.14	methionine	L-Methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|AKM83896|3.A.1.4.14	23.9	5.68e-11	54.3	89.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	20	241	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.14	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|AKM83896|3.A.1.4.14	23.9	5.68e-11	54.3	89.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	20	241	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.14	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|AKM83896|3.A.1.4.14	23.9	5.68e-11	54.3	89.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	20	241	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.14	isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|AKM83896|3.A.1.4.14	23.9	5.68e-11	54.3	89.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	20	241	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	glycine	Glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|Q55164|3.A.1.4.2	23.8	6.83e-17	72.4	83.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q55164|3.A.1.4.2	23.8	6.83e-17	72.4	83.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q55164|3.A.1.4.2	23.8	6.83e-17	72.4	83.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q55164|3.A.1.4.2	23.8	6.83e-17	72.4	83.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	histidine	L-Histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q55164|3.A.1.4.2	23.8	6.83e-17	72.4	83.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	proline	L-Proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q55164|3.A.1.4.2	23.8	6.83e-17	72.4	83.5	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	transporter
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	glycine	Glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|P73650|3.A.1.4.2	31.3	3.82e-16	69.7	85.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	22	227	transporter
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P73650|3.A.1.4.2	31.3	3.82e-16	69.7	85.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	22	227	transporter
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P73650|3.A.1.4.2	31.3	3.82e-16	69.7	85.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	22	227	transporter
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P73650|3.A.1.4.2	31.3	3.82e-16	69.7	85.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	22	227	transporter
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	histidine	L-Histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P73650|3.A.1.4.2	31.3	3.82e-16	69.7	85.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	22	227	transporter
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	proline	L-Proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|P73650|3.A.1.4.2	31.3	3.82e-16	69.7	85.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	22	227	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	glycine	Glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|Q55164|3.A.1.4.2	24.3	1.17e-08	47.8	79	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	21	228	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q55164|3.A.1.4.2	24.3	1.17e-08	47.8	79	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	21	228	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q55164|3.A.1.4.2	24.3	1.17e-08	47.8	79	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	21	228	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q55164|3.A.1.4.2	24.3	1.17e-08	47.8	79	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	21	228	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	histidine	L-Histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q55164|3.A.1.4.2	24.3	1.17e-08	47.8	79	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	21	228	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	proline	L-Proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q55164|3.A.1.4.2	24.3	1.17e-08	47.8	79	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	21	228	transporter
gnl|TC-DB|Q8VM83|3.A.1.4.3	3.A.1.4.3	gamma-aminobutyric acid	GABA	EX_cpd00281_e0	rxn13794	gnl|TC-DB|Q8VM83|3.A.1.4.3	23.2	1.1e-14	65.9	87.9	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	214	transporter
gnl|TC-DB|Q8VM83|3.A.1.4.3	3.A.1.4.3	gamma-aminobutyric acid	GABA	EX_cpd00281_e0	rxn13794	gnl|TC-DB|Q8VM83|3.A.1.4.3	26.6	4.4e-09	48.9	81.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	203	transporter
gnl|TC-DB|Q9L3S2|3.A.1.4.4	3.A.1.4.4	Urea	Urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q9L3S2|3.A.1.4.4	26.3	3.51e-16	70.5	79.9	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	18	234	transporter
gnl|TC-DB|Q9L3S3|3.A.1.4.4	3.A.1.4.4	Urea	Urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q9L3S3|3.A.1.4.4	20.1	1.16e-07	45.1	84.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	217	transporter
gnl|TC-DB|Q8NRV7|3.A.1.4.5	3.A.1.4.5	Urea	Urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q8NRV7|3.A.1.4.5	29.2	4.14e-18	75.1	86.3	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	18	219	transporter
gnl|TC-DB|Q8NRV8|3.A.1.4.5	3.A.1.4.5	Urea	Urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q8NRV8|3.A.1.4.5	25.1	3.87e-12	58.2	92.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	238	transporter
gnl|TC-DB|Q8NRV7|3.A.1.4.5	3.A.1.4.5	Urea	Urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q8NRV7|3.A.1.4.5	27.6	1.43e-11	55.8	80.7	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	201	transporter
gnl|TC-DB|P21630|3.A.1.4.8	3.A.1.4.8	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P21630|3.A.1.4.8	26.1	2.17e-15	67.4	94.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	227	transporter
gnl|TC-DB|P21630|3.A.1.4.8	3.A.1.4.8	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P21630|3.A.1.4.8	26.1	2.17e-15	67.4	94.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	227	transporter
gnl|TC-DB|P21630|3.A.1.4.8	3.A.1.4.8	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P21630|3.A.1.4.8	26.1	2.17e-15	67.4	94.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	227	transporter
gnl|TC-DB|P21630|3.A.1.4.8	3.A.1.4.8	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P21630|3.A.1.4.8	26.1	2.17e-15	67.4	94.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	227	transporter
